,player_id,year,games,at_bats,runs,hits,double,triple,home_runs,runs_batted_in,stolen_bases,caught_stealing,walks,strike_outs,weight,height,birth_region_ASIA_MIDDLEEAST,birth_region_AUSTRALIA_OCEANIA,birth_region_CENTAMERICA_CARRIBEAN,birth_region_EUROPE_RUSSIA,birth_region_SOUTHAMERICA,birth_region_UNKNOWN,birth_region_US_CAN,dom_bat_hand_B,dom_bat_hand_L,dom_bat_hand_R,dom_throw_hand_L,dom_throw_hand_R,all_star
0,aardsda01,2004,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,75.0,0,0,0,0,0,0,1,0,0,1,0,1,False
1,aardsda01,2006,45,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,75.0,0,0,0,0,0,0,1,0,0,1,0,1,False
2,abadfe01,2010,22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,220.0,73.0,0,0,1,0,0,0,0,0,1,0,1,0,False
3,abadfe01,2011,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,73.0,0,0,1,0,0,0,0,0,1,0,1,0,False
4,abreujo02,2014,145,556.0,80.0,176.0,35.0,2.0,36.0,107.0,3.0,1.0,51.0,131.0,255.0,75.0,0,0,1,0,0,0,0,0,0,1,0,1,True
5,abreujo02,2015,154,613.0,88.0,178.0,34.0,3.0,30.0,101.0,0.0,0.0,39.0,140.0,255.0,75.0,0,0,1,0,0,0,0,0,0,1,0,1,True
6,achteaj01,2014,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,77.0,0,0,0,0,0,0,1,0,0,1,0,1,False
7,achteaj01,2015,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,77.0,0,0,0,0,0,0,1,0,0,1,0,1,False
8,ackledu01,2011,90,333.0,39.0,91.0,16.0,7.0,6.0,36.0,6.0,0.0,40.0,79.0,205.0,73.0,0,0,0,0,0,0,1,0,1,0,0,1,False
9,ackledu01,2012,153,607.0,84.0,137.0,22.0,2.0,12.0,50.0,13.0,3.0,59.0,124.0,205.0,73.0,0,0,0,0,0,0,1,0,1,0,0,1,False
10,adamecr01,2014,7,15.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,185.0,72.0,0,0,1,0,0,0,0,1,0,0,0,1,False
11,adamecr01,2015,26,53.0,4.0,13.0,1.0,1.0,0.0,3.0,0.0,1.0,3.0,11.0,185.0,72.0,0,0,1,0,0,0,0,1,0,0,0,1,False
12,adamsau01,2014,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,71.0,0,0,0,0,0,0,1,0,0,1,0,1,False
13,adamsau01,2015,28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,71.0,0,0,0,0,0,0,1,0,0,1,0,1,False
14,adamsma01,2012,27,86.0,8.0,21.0,6.0,0.0,2.0,13.0,0.0,0.0,5.0,24.0,260.0,75.0,0,0,0,0,0,0,1,0,1,0,0,1,False
15,adamsma01,2013,108,296.0,46.0,84.0,14.0,0.0,17.0,51.0,0.0,1.0,23.0,80.0,260.0,75.0,0,0,0,0,0,0,1,0,1,0,0,1,False
16,adcocna01,2011,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,76.0,0,0,0,0,0,0,1,0,0,1,0,1,False
17,adcocna01,2012,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,235.0,76.0,0,0,0,0,0,0,1,0,0,1,0,1,False
18,adriaeh01,2013,9,18.0,3.0,4.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,5.0,170.0,73.0,0,0,0,0,1,0,0,1,0,0,0,1,False
19,adriaeh01,2014,53,97.0,10.0,23.0,6.0,0.0,0.0,5.0,1.0,1.0,5.0,22.0,170.0,73.0,0,0,0,0,1,0,0,1,0,0,0,1,False
20,affelje01,2002,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,76.0,0,0,0,0,0,0,1,0,1,0,1,0,False
21,affelje01,2003,36,6.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,225.0,76.0,0,0,0,0,0,0,1,0,1,0,1,0,False
22,aguilje01,2014,19,33.0,2.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,13.0,250.0,75.0,0,0,0,0,1,0,0,0,0,1,0,1,False
23,aguilje01,2015,7,19.0,0.0,6.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,250.0,75.0,0,0,0,0,1,0,0,0,0,1,0,1,False
24,ahmedni01,2014,25,70.0,9.0,14.0,2.0,0.0,1.0,4.0,0.0,1.0,3.0,10.0,195.0,74.0,0,0,0,0,0,0,1,0,0,1,0,1,False
25,ahmedni01,2015,134,421.0,49.0,95.0,17.0,6.0,9.0,34.0,4.0,5.0,29.0,81.0,195.0,74.0,0,0,0,0,0,0,1,0,0,1,0,1,False
26,alberan01,2013,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,73.0,0,0,0,0,0,0,1,0,0,1,1,0,False
27,alberan01,2015,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,73.0,0,0,0,0,0,0,1,0,0,1,1,0,False
28,alberha01,2015,41,99.0,12.0,22.0,2.0,1.0,0.0,4.0,1.0,0.0,2.0,17.0,215.0,71.0,0,0,1,0,0,0,0,0,0,1,0,1,False
29,alberma01,2006,4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,225.0,73.0,0,0,0,0,0,0,1,0,1,0,0,1,False
30,alberma01,2007,31,29.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,225.0,73.0,0,0,0,0,0,0,1,0,1,0,0,1,False
31,albural01,2011,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,72.0,0,0,1,0,0,0,0,0,0,1,0,1,False
32,albural01,2012,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,72.0,0,0,1,0,0,0,0,0,0,1,0,1,False
33,alcanar01,2014,70,278.0,31.0,57.0,11.0,2.0,10.0,29.0,8.0,5.0,17.0,93.0,170.0,70.0,0,0,1,0,0,0,0,1,0,0,0,1,False
34,alcanar01,2015,11,26.0,5.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,11.0,170.0,70.0,0,0,1,0,0,0,0,1,0,0,0,1,False
35,alexasc01,2015,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,74.0,0,0,0,0,0,0,1,0,1,0,1,0,False
36,allenco01,2012,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,73.0,0,0,0,0,0,0,1,0,0,1,0,1,False
37,allenco01,2013,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,73.0,0,0,0,0,0,0,1,0,0,1,0,1,False
38,almonab01,2013,25,72.0,10.0,19.0,4.0,0.0,2.0,9.0,1.0,0.0,6.0,21.0,210.0,69.0,0,0,1,0,0,0,0,1,0,0,0,1,False
39,almonab01,2014,27,106.0,10.0,21.0,5.0,1.0,1.0,8.0,3.0,1.0,6.0,40.0,210.0,69.0,0,0,1,0,0,0,0,1,0,0,0,1,False
40,almonmi01,2015,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,74.0,0,0,1,0,0,0,0,0,0,1,0,1,False
41,alonsyo01,2010,22,29.0,2.0,6.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,10.0,230.0,73.0,0,0,1,0,0,0,0,0,1,0,0,1,False
42,alonsyo01,2011,47,88.0,9.0,29.0,4.0,0.0,5.0,15.0,0.0,0.0,10.0,21.0,230.0,73.0,0,0,1,0,0,0,0,0,1,0,0,1,False
43,altheaa01,2014,2,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,215.0,77.0,0,0,0,1,0,0,0,0,0,1,0,1,False
44,altheaa01,2015,39,137.0,25.0,33.0,11.0,4.0,5.0,22.0,6.0,2.0,16.0,41.0,215.0,77.0,0,0,0,1,0,0,0,0,0,1,0,1,False
45,altuvjo01,2011,57,221.0,26.0,61.0,10.0,1.0,2.0,12.0,7.0,3.0,5.0,29.0,165.0,66.0,0,0,0,0,1,0,0,0,0,1,0,1,True
46,altuvjo01,2012,147,576.0,80.0,167.0,34.0,4.0,7.0,37.0,33.0,11.0,40.0,74.0,165.0,66.0,0,0,0,0,1,0,0,0,0,1,0,1,True
47,alvarda01,2014,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,73.0,0,0,1,0,0,0,0,0,1,0,1,0,False
48,alvarda01,2015,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,73.0,0,0,1,0,0,0,0,0,1,0,1,0,False
49,alvarda02,2015,12,29.0,3.0,7.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,8.0,180.0,74.0,0,0,1,0,0,0,0,0,0,1,0,1,False
50,alvarhe01,2011,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,72.0,0,0,0,0,1,0,0,0,0,1,0,1,True
51,alvarhe01,2012,31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,205.0,72.0,0,0,0,0,1,0,0,0,0,1,0,1,True
52,alvarjo02,2013,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,180.0,71.0,0,0,0,0,1,0,0,0,1,0,1,0,False
53,alvarjo02,2014,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,71.0,0,0,0,0,1,0,0,0,1,0,1,0,False
54,alvarpe01,2010,95,347.0,42.0,89.0,21.0,1.0,16.0,64.0,0.0,0.0,37.0,119.0,250.0,75.0,0,0,1,0,0,0,0,0,1,0,0,1,True
55,alvarpe01,2011,74,235.0,18.0,45.0,9.0,1.0,4.0,19.0,1.0,0.0,24.0,80.0,250.0,75.0,0,0,1,0,0,0,0,0,1,0,0,1,True
56,alvarrj01,2014,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,74.0,0,0,0,0,0,0,1,0,0,1,0,1,False
57,alvarrj01,2015,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,74.0,0,0,0,0,0,0,1,0,0,1,0,1,False
58,amarial01,2011,23,52.0,2.0,8.0,3.0,1.0,0.0,5.0,0.0,0.0,2.0,8.0,160.0,66.0,0,0,0,0,1,0,0,0,1,0,0,1,False
59,amarial01,2012,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,66.0,0,0,0,0,1,0,0,0,1,0,0,1,False
60,anderbr04,2009,30,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,240.0,75.0,0,0,0,0,0,0,1,0,1,0,1,0,False
61,anderbr04,2010,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,75.0,0,0,0,0,0,0,1,0,1,0,1,0,False
62,anderbr05,2010,15,32.0,1.0,9.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0,7.0,200.0,73.0,0,0,0,0,0,0,1,0,1,0,0,1,False
63,anderbr05,2012,10,12.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,200.0,73.0,0,0,0,0,0,0,1,0,1,0,0,1,False
64,anderch01,2014,22,34.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,194.0,73.0,0,0,0,0,0,0,1,0,0,1,0,1,False
65,anderch01,2015,28,48.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,23.0,194.0,73.0,0,0,0,0,0,0,1,0,0,1,0,1,False
66,anderco01,2015,15,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,240.0,76.0,0,0,0,0,0,0,1,0,0,1,0,1,False
67,andrima01,2015,25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.0,75.0,0,0,0,0,0,0,1,0,0,1,0,1,False
68,andruel01,2009,145,480.0,72.0,128.0,17.0,8.0,6.0,40.0,33.0,6.0,40.0,77.0,200.0,72.0,0,0,0,0,1,0,0,0,0,1,0,1,True
69,andruel01,2010,148,588.0,88.0,156.0,15.0,3.0,0.0,35.0,32.0,15.0,64.0,96.0,200.0,72.0,0,0,0,0,1,0,0,0,0,1,0,1,True
70,annade01,2014,12,22.0,3.0,3.0,1.0,0.0,1.0,3.0,0.0,0.0,2.0,6.0,180.0,71.0,0,0,0,0,0,0,1,0,1,0,0,1,False
71,annade01,2015,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,71.0,0,0,0,0,0,0,1,0,1,0,0,1,False
72,aokino01,2012,151,520.0,81.0,150.0,37.0,4.0,10.0,50.0,30.0,8.0,43.0,55.0,180.0,69.0,1,0,0,0,0,0,0,0,1,0,0,1,False
73,aokino01,2013,155,597.0,80.0,171.0,20.0,3.0,8.0,37.0,20.0,12.0,55.0,40.0,180.0,69.0,1,0,0,0,0,0,0,0,1,0,0,1,False
74,araujel01,2015,40,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,270.0,79.0,0,0,0,0,1,0,0,0,1,0,1,0,False
75,archech01,2012,8,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,190.0,75.0,0,0,0,0,0,0,1,0,0,1,0,1,True
76,archech01,2013,23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,190.0,75.0,0,0,0,0,0,0,1,0,0,1,0,1,True
77,arciaos01,2013,97,351.0,34.0,88.0,17.0,2.0,14.0,43.0,1.0,2.0,23.0,117.0,225.0,72.0,0,0,0,0,1,0,0,0,1,0,0,1,False
78,arciaos01,2014,103,372.0,46.0,86.0,16.0,3.0,20.0,57.0,1.0,2.0,31.0,127.0,225.0,72.0,0,0,0,0,1,0,0,0,1,0,0,1,False
79,arenano01,2013,133,486.0,49.0,130.0,29.0,4.0,10.0,52.0,2.0,0.0,23.0,72.0,205.0,74.0,0,0,0,0,0,0,1,0,0,1,0,1,True
80,arenano01,2014,111,432.0,58.0,124.0,34.0,2.0,18.0,61.0,2.0,1.0,25.0,58.0,205.0,74.0,0,0,0,0,0,0,1,0,0,1,0,1,True
81,arencjp01,2010,11,35.0,3.0,5.0,1.0,0.0,2.0,4.0,0.0,0.0,2.0,11.0,205.0,72.0,0,0,0,0,0,0,1,0,0,1,0,1,False
82,arencjp01,2011,129,443.0,47.0,97.0,20.0,4.0,23.0,78.0,1.0,1.0,36.0,133.0,205.0,72.0,0,0,0,0,0,0,1,0,0,1,0,1,False
83,ariasjo01,2006,6,11.0,4.0,6.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,165.0,73.0,0,0,1,0,0,0,0,0,0,1,0,1,False
84,ariasjo01,2008,32,110.0,15.0,32.0,7.0,3.0,0.0,9.0,4.0,1.0,7.0,12.0,165.0,73.0,0,0,1,0,0,0,0,0,0,1,0,1,False
85,armstsh01,2015,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,74.0,0,0,0,0,0,0,1,0,0,1,0,1,False
86,arojo01,2015,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,72.0,0,0,1,0,0,0,0,0,0,1,0,1,False
87,arrieja01,2010,18,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,225.0,76.0,0,0,0,0,0,0,1,0,0,1,0,1,False
88,arrieja01,2011,22,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,225.0,76.0,0,0,0,0,0,0,1,0,0,1,0,1,False
89,ascheco01,2013,50,162.0,18.0,38.0,8.0,1.0,5.0,22.0,1.0,0.0,15.0,43.0,200.0,73.0,0,0,0,0,0,0,1,0,1,0,0,1,False
90,ascheco01,2014,121,397.0,43.0,100.0,25.0,0.0,10.0,46.0,0.0,1.0,33.0,102.0,200.0,73.0,0,0,0,0,0,0,1,0,1,0,0,1,False
91,asheral01,2015,7,6.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,230.0,76.0,0,0,0,0,0,0,1,0,0,1,0,1,False
92,ashlene01,2015,12,20.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,215.0,73.0,0,0,0,0,0,0,1,0,0,1,0,1,False
93,atchisc01,2004,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,74.0,0,0,0,0,0,0,1,0,0,1,0,1,False
94,atchisc01,2005,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,74.0,0,0,0,0,0,0,1,0,0,1,0,1,False
95,aumonph01,2012,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,79.0,0,0,0,0,0,0,1,0,1,0,0,1,False
96,aumonph01,2013,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,79.0,0,0,0,0,0,0,1,0,1,0,0,1,False
97,avilaal01,2009,29,61.0,9.0,17.0,4.0,0.0,5.0,14.0,0.0,0.0,10.0,18.0,210.0,71.0,0,0,0,0,0,0,1,0,1,0,0,1,True
98,avilaal01,2010,104,294.0,28.0,67.0,12.0,0.0,7.0,31.0,2.0,2.0,36.0,71.0,210.0,71.0,0,0,0,0,0,0,1,0,1,0,0,1,True
99,avilalu01,2012,31,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,74.0,0,0,0,0,1,0,0,0,1,0,1,0,False
100,avilalu01,2013,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,74.0,0,0,0,0,1,0,0,0,1,0,1,0,False
101,avilemi01,2008,102,419.0,68.0,136.0,27.0,4.0,10.0,51.0,8.0,3.0,18.0,58.0,205.0,70.0,0,0,0,0,0,0,1,0,0,1,0,1,False
102,avilemi01,2009,36,120.0,10.0,22.0,3.0,1.0,1.0,8.0,1.0,0.0,4.0,26.0,205.0,70.0,0,0,0,0,0,0,1,0,0,1,0,1,False
103,axelrdy01,2011,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,72.0,0,0,0,0,0,0,1,0,0,1,0,1,False
104,axelrdy01,2012,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,72.0,0,0,0,0,0,0,1,0,0,1,0,1,False
105,axforjo01,2009,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,77.0,0,0,0,0,0,0,1,0,0,1,0,1,False
106,axforjo01,2010,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,77.0,0,0,0,0,0,0,1,0,0,1,0,1,False
107,aybarer01,2006,34,40.0,5.0,10.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,8.0,180.0,70.0,0,0,1,0,0,0,0,1,0,0,0,1,True
108,aybarer01,2007,79,194.0,18.0,46.0,5.0,1.0,1.0,19.0,4.0,4.0,10.0,32.0,180.0,70.0,0,0,1,0,0,0,0,1,0,0,0,1,True
109,badenbu01,2008,13,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,210.0,77.0,0,0,0,0,0,0,1,0,0,1,0,1,False
110,badenbu01,2009,35,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,210.0,77.0,0,0,0,0,0,0,1,0,0,1,0,1,False
111,baezja01,2014,52,213.0,25.0,36.0,6.0,0.0,9.0,20.0,5.0,1.0,15.0,95.0,190.0,72.0,0,0,1,0,0,0,0,0,0,1,0,1,False
112,baezja01,2015,28,76.0,4.0,22.0,6.0,0.0,1.0,4.0,1.0,2.0,4.0,24.0,190.0,72.0,0,0,1,0,0,0,0,0,0,1,0,1,False
113,baezpe01,2014,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,72.0,0,0,1,0,0,0,0,0,0,1,0,1,False
114,baezpe01,2015,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,72.0,0,0,1,0,0,0,0,0,0,1,0,1,False
115,bailean01,2009,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,75.0,0,0,0,0,0,0,1,0,0,1,0,1,True
116,bailean01,2010,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,75.0,0,0,0,0,0,0,1,0,0,1,0,1,True
117,baileho02,2007,9,11.0,3.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,225.0,76.0,0,0,0,0,0,0,1,0,0,1,0,1,False
118,baileho02,2008,8,10.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,225.0,76.0,0,0,0,0,0,0,1,0,0,1,0,1,False
119,bakerje03,2005,12,38.0,6.0,8.0,4.0,0.0,1.0,4.0,0.0,0.0,5.0,12.0,220.0,74.0,0,0,0,1,0,0,0,0,0,1,0,1,False
120,bakerje03,2006,18,57.0,13.0,21.0,7.0,2.0,5.0,21.0,2.0,0.0,1.0,14.0,220.0,74.0,0,0,0,1,0,0,0,0,0,1,0,1,False
121,bakersc02,2005,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.0,76.0,0,0,0,0,0,0,1,0,0,1,0,1,False
122,bakersc02,2006,16,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,215.0,76.0,0,0,0,0,0,0,1,0,0,1,0,1,False
123,balesco01,2008,15,15.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,190.0,76.0,0,0,0,0,0,0,1,0,0,1,0,1,False
124,balesco01,2009,7,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,190.0,76.0,0,0,0,0,0,0,1,0,0,1,0,1,False
125,balfogr01,2001,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,74.0,0,1,0,0,0,0,0,0,0,1,0,1,True
126,balfogr01,2003,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,74.0,0,1,0,0,0,0,0,0,0,1,0,1,True
127,bandyje01,2015,2,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,235.0,76.0,0,0,0,0,0,0,1,0,0,1,0,1,False
128,banuema01,2015,7,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,205.0,70.0,0,0,1,0,0,0,0,0,0,1,1,0,False
129,barmecl01,2003,12,25.0,2.0,8.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,10.0,200.0,73.0,0,0,0,0,0,0,1,0,0,1,0,1,False
130,barmecl01,2004,20,71.0,14.0,20.0,3.0,1.0,2.0,10.0,0.0,1.0,3.0,10.0,200.0,73.0,0,0,0,0,0,0,1,0,0,1,0,1,False
131,barneau01,2015,20,29.0,4.0,6.0,2.0,0.0,0.0,1.0,1.0,0.0,6.0,6.0,185.0,70.0,0,0,0,0,0,0,1,0,0,1,0,1,False
132,barnebr02,2012,43,98.0,8.0,20.0,3.0,0.0,1.0,7.0,1.0,1.0,5.0,29.0,210.0,74.0,0,0,0,0,0,0,1,0,0,1,0,1,False
133,barnebr02,2013,136,408.0,46.0,98.0,17.0,1.0,8.0,41.0,11.0,11.0,21.0,127.0,210.0,74.0,0,0,0,0,0,0,1,0,0,1,0,1,False
134,barneda01,2010,30,79.0,12.0,19.0,4.0,0.0,0.0,2.0,0.0,0.0,6.0,12.0,180.0,70.0,0,0,0,0,0,0,1,0,0,1,0,1,False
135,barneda01,2011,143,529.0,66.0,146.0,23.0,6.0,2.0,43.0,9.0,2.0,22.0,67.0,180.0,70.0,0,0,0,0,0,0,1,0,0,1,0,1,False
136,barnema01,2014,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,76.0,0,0,0,0,0,0,1,0,0,1,0,1,False
137,barnema01,2015,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,76.0,0,0,0,0,0,0,1,0,0,1,0,1,False
138,barnhtu01,2014,21,54.0,3.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,10.0,190.0,71.0,0,0,0,0,0,0,1,1,0,0,0,1,False
139,barnhtu01,2015,81,242.0,23.0,61.0,9.0,0.0,3.0,18.0,0.0,1.0,25.0,45.0,190.0,71.0,0,0,0,0,0,0,1,1,0,0,0,1,False
140,baronst01,2015,4,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,205.0,72.0,0,0,0,0,0,0,1,0,0,1,0,1,False
141,barraky01,2015,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,75.0,0,0,0,0,0,0,1,0,0,1,0,1,False
142,barreaa01,2014,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,75.0,0,0,0,0,0,0,1,0,0,1,0,1,False
143,barreaa01,2015,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,75.0,0,0,0,0,0,0,1,0,0,1,0,1,False
144,barriyh01,2015,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,70.0,0,0,0,0,1,0,0,1,0,0,0,1,False
145,bassan01,2011,27,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,200.0,74.0,0,0,0,0,0,0,1,0,0,1,0,1,False
146,bassan01,2012,25,31.0,3.0,4.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,13.0,200.0,74.0,0,0,0,0,0,0,1,0,0,1,0,1,False
147,bassich01,2014,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,77.0,0,0,0,0,0,0,1,0,0,1,0,1,False
148,bassich01,2015,18,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,220.0,77.0,0,0,0,0,0,0,1,0,0,1,0,1,False
149,bastaan01,2009,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,205.0,71.0,0,0,1,0,0,0,0,0,0,1,1,0,False
150,bastaan01,2010,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,71.0,0,0,1,0,0,0,0,0,0,1,1,0,False
